factor_id,store_id,factor_date,is_holiday,temp_c,rainfall_mm,trend_index,cpi_index
F000002822,ST0019,2023-05-28,False,32.93,8.59,101.02,101.16
F000002823,ST0019,2023-06-04,False,29.37,3.31,100.03,100.48
F000002824,ST0019,2023-06-11,False,31.52,3.46,100.42,101.42
F000002825,ST0019,2023-06-18,False,34.39,4.47,99.63,100.61
F000002826,ST0019,2023-06-25,False,33.48,4.34,102.09,101.86
F000002827,ST0019,2023-07-02,False,31.77,3.82,101.17,100.01
F000002828,ST0019,2023-07-09,False,31.95,5.46,100.82,101.51
F000002829,ST0019,2023-07-16,False,32.79,8.17,100.5,101.16
F000002830,ST0019,2023-07-23,True,32.46,7.97,101.97,101.86
F000002831,ST0019,2023-07-30,False,30.43,9.52,100.83,101.32
F000002832,ST0019,2023-08-06,False,31.95,10.55,99.7,103.56
F000002833,ST0019,2023-08-13,False,30.44,12.34,101.01,101.38
F000002834,ST0019,2023-08-20,False,33.47,18.84,102.18,103.49
F000002835,ST0019,2023-08-27,True,32.95,14.73,102.99,103.08
F000002836,ST0019,2023-09-03,False,32.1,14.08,101.27,102.35
F000002837,ST0019,2023-09-10,False,29.94,16.04,102.61,102.92
F000002838,ST0019,2023-09-17,False,29.49,17.49,101.8,102.41
F000002839,ST0019,2023-09-24,False,29.95,14.95,101.97,103.14
F000002840,ST0019,2023-10-01,False,29.43,25.67,100.29,104.3
F000002841,ST0019,2023-10-08,False,28.4,16.92,100.51,102.15
F000002842,ST0019,2023-10-15,False,25.72,16.24,99.73,102.7
F000002843,ST0019,2023-10-22,False,25.12,15.98,100.45,103.54
F000002844,ST0019,2023-10-29,False,27.72,14.02,101.05,102.31
F000002845,ST0019,2023-11-05,False,24.26,14.84,102.8,104.48
F000002846,ST0019,2023-11-12,False,24.02,17.01,100.21,104.37
F000002847,ST0019,2023-11-19,False,26.35,15.38,100.54,103.46
F000002848,ST0019,2023-11-26,False,23.42,12.6,101.51,103.56
F000002849,ST0019,2023-12-03,False,21.43,14.8,102.7,104.76
F000002850,ST0019,2023-12-10,False,23.9,8.01,101.38,103.52
F000002851,ST0019,2023-12-17,False,21.84,11.88,100.58,105.09
F000002852,ST0019,2023-12-24,False,20.58,5.29,101.09,102.91
F000002853,ST0019,2023-12-31,False,19.94,3.6,102.6,105.07
F000002854,ST0019,2024-01-07,True,23.85,3.69,101.69,105.3
F000002855,ST0019,2024-01-14,False,20.09,3.57,102.07,103.63
F000002856,ST0019,2024-01-21,True,22.42,4.08,104.4,105.05
F000002857,ST0019,2024-01-28,False,19.91,4.51,102.77,104.68
F000002858,ST0019,2024-02-04,False,19.96,4.78,102.87,105.57
F000002859,ST0019,2024-02-11,False,19.37,3.52,100.94,105.5
F000002860,ST0019,2024-02-18,False,22.23,4.42,100.61,105.72
F000002861,ST0019,2024-02-25,False,22.21,5.08,101.54,105.22
F000002862,ST0019,2024-03-03,False,24.61,5.58,105.11,105.64
F000002863,ST0019,2024-03-10,False,21.33,5.26,99.14,103.65
F000002864,ST0019,2024-03-17,False,23.03,8.6,105.57,105.8
F000002865,ST0019,2024-03-24,False,23.92,7.98,102.66,105.43
F000002866,ST0019,2024-03-31,False,25.0,8.1,102.27,105.95
F000002867,ST0019,2024-04-07,False,22.12,5.51,101.16,105.72
F000002868,ST0019,2024-04-14,False,26.29,3.84,103.16,105.67
F000002869,ST0019,2024-04-21,False,28.91,10.16,103.27,106.84
F000002870,ST0019,2024-04-28,False,26.46,5.73,101.18,107.04
F000002871,ST0019,2024-05-05,False,29.06,3.55,103.08,108.24
F000002872,ST0019,2024-05-12,False,28.62,10.34,102.65,105.34
F000002873,ST0019,2024-05-19,False,29.16,3.15,102.82,107.48
F000002874,ST0019,2024-05-26,False,30.93,9.23,103.56,106.14
F000002875,ST0019,2024-06-02,False,31.4,3.76,104.99,105.46
F000002876,ST0019,2024-06-09,False,29.75,7.1,103.86,106.84
F000002877,ST0019,2024-06-16,False,31.36,6.07,103.79,105.43
F000002878,ST0019,2024-06-23,False,35.04,4.11,101.19,106.53
F000002879,ST0019,2024-06-30,False,32.89,3.7,102.97,105.61
F000002880,ST0019,2024-07-07,False,31.99,5.79,102.52,107.78
F000002881,ST0019,2024-07-14,False,33.36,6.29,102.86,107.58
F000002882,ST0019,2024-07-21,False,35.07,10.09,103.61,107.35
F000002883,ST0019,2024-07-28,False,32.07,13.24,103.28,106.05
F000002884,ST0019,2024-08-04,False,33.85,9.92,103.34,108.97
F000002885,ST0019,2024-08-11,False,33.79,17.72,103.66,107.09
F000002886,ST0019,2024-08-18,False,31.35,13.51,103.45,107.54
F000002887,ST0019,2024-08-25,False,34.47,13.85,101.96,106.54
F000002888,ST0019,2024-09-01,False,32.47,16.56,104.61,106.02
F000002889,ST0019,2024-09-08,False,30.9,15.97,103.11,107.61
F000002890,ST0019,2024-09-15,False,29.1,19.73,103.69,107.78
F000002891,ST0019,2024-09-22,False,31.18,17.36,103.04,106.19
F000002892,ST0019,2024-09-29,False,30.68,16.74,104.17,106.75
F000002893,ST0019,2024-10-06,False,28.49,15.51,104.92,107.46
F000002894,ST0019,2024-10-13,False,28.56,16.55,101.48,108.49
F000002895,ST0019,2024-10-20,False,26.15,17.55,102.37,106.79
F000002896,ST0019,2024-10-27,False,26.0,16.38,102.15,109.01
F000002897,ST0019,2024-11-03,False,23.49,15.01,103.85,108.6
F000002898,ST0019,2024-11-10,False,25.02,12.38,104.63,107.61
F000002899,ST0019,2024-11-17,False,23.81,11.27,104.16,107.62
F000002900,ST0019,2024-11-24,False,21.62,12.88,105.22,108.86
F000002901,ST0019,2024-12-01,True,22.44,12.89,105.88,109.39
F000002902,ST0019,2024-12-08,False,24.11,8.48,102.45,110.22
F000002903,ST0019,2024-12-15,False,21.62,6.91,104.18,109.71
F000002904,ST0019,2024-12-22,False,22.13,13.8,105.85,108.65
F000002905,ST0019,2024-12-29,False,22.31,12.43,105.41,109.04
F000002906,ST0019,2025-01-05,False,20.33,4.23,104.73,109.07
F000002907,ST0019,2025-01-12,False,19.79,3.03,104.71,109.73
F000002908,ST0019,2025-01-19,False,21.38,4.68,105.37,109.4
F000002909,ST0019,2025-01-26,False,21.04,4.88,105.12,110.92
F000002910,ST0019,2025-02-02,False,19.42,9.91,104.81,110.15
F000002911,ST0019,2025-02-09,False,22.85,3.49,104.19,109.58
F000002912,ST0019,2025-02-16,False,22.16,3.19,105.88,111.09
F000002913,ST0019,2025-02-23,False,21.77,3.29,103.23,109.55
F000002914,ST0019,2025-03-02,False,21.81,3.9,105.72,111.17
F000002915,ST0019,2025-03-09,False,22.52,3.76,104.34,110.63
F000002916,ST0019,2025-03-16,False,23.49,4.91,106.31,109.66
F000002917,ST0019,2025-03-23,False,24.33,11.17,105.37,110.78
F000002918,ST0019,2025-03-30,False,26.02,3.47,105.3,110.05
F000002919,ST0019,2025-04-06,False,24.43,6.88,106.09,110.86
F000002920,ST0019,2025-04-13,False,26.78,3.85,105.55,109.91
F000002921,ST0019,2025-04-20,False,28.15,6.45,104.18,111.85
F000002922,ST0019,2025-04-27,True,28.64,4.81,105.62,110.57
F000002923,ST0019,2025-05-04,False,28.59,7.05,104.78,111.8
F000002924,ST0019,2025-05-11,False,31.42,4.87,103.75,110.1
F000002925,ST0019,2025-05-18,True,30.46,4.79,106.74,111.05
F000002926,ST0019,2025-05-25,False,26.59,7.97,104.47,111.38
F000002927,ST0019,2025-06-01,False,30.6,4.76,106.42,112.38
F000002928,ST0019,2025-06-08,True,32.16,3.68,105.94,110.42
F000002929,ST0019,2025-06-15,False,33.96,5.53,104.74,112.48
F000002930,ST0019,2025-06-22,False,33.05,12.62,105.01,112.81
F000002931,ST0019,2025-06-29,False,34.51,3.88,103.92,110.57
F000002932,ST0019,2025-07-06,False,31.95,4.19,107.69,111.52
F000002933,ST0019,2025-07-13,False,33.26,10.88,104.38,112.61
F000002934,ST0019,2025-07-20,False,31.24,7.35,105.34,112.42
F000002935,ST0019,2025-07-27,False,31.88,14.46,105.28,111.73
F000002936,ST0019,2025-08-03,False,33.56,10.2,103.51,112.89
F000002937,ST0019,2025-08-10,False,34.7,10.76,107.16,112.34
F000002938,ST0019,2025-08-17,False,33.3,15.41,105.24,112.22
F000002939,ST0019,2025-08-24,False,31.83,13.37,105.07,111.88
F000002940,ST0019,2025-08-31,False,31.12,15.66,104.02,111.86
F000002941,ST0019,2025-09-07,False,31.53,14.97,102.85,111.19
F000002942,ST0019,2025-09-14,False,27.78,14.6,106.55,113.04
F000002943,ST0019,2025-09-21,False,29.19,19.37,105.43,111.85
F000002944,ST0019,2025-09-28,False,29.4,19.04,106.08,112.2
F000002945,ST0019,2025-10-05,False,28.45,15.37,104.34,112.37
F000002946,ST0019,2025-10-12,False,30.02,14.94,107.24,113.76
F000002947,ST0019,2025-10-19,False,27.32,15.57,105.59,112.26
F000002948,ST0019,2025-10-26,False,25.02,14.28,103.18,113.83
F000002949,ST0019,2025-11-02,False,25.6,13.65,105.72,113.56
F000002950,ST0019,2025-11-09,False,24.39,13.89,106.67,112.36
F000002951,ST0019,2025-11-16,False,25.27,11.87,103.3,114.75
F000002952,ST0019,2025-11-23,False,20.48,11.04,106.68,114.76
F000002953,ST0019,2025-11-30,False,23.45,9.64,105.03,114.67
F000002954,ST0019,2025-12-07,False,22.77,8.72,104.67,116.03
F000002955,ST0019,2025-12-14,False,22.02,10.4,106.93,114.74
F000002956,ST0019,2025-12-21,False,21.77,7.12,107.42,113.26
F000002957,ST0019,2025-12-28,False,23.48,3.43,107.39,114.17
F000002958,ST0019,2026-01-04,False,23.98,4.65,105.92,114.7
F000002959,ST0019,2026-01-11,True,21.86,3.24,105.11,113.55
F000002960,ST0019,2026-01-18,False,22.09,5.28,107.53,114.53
F000002961,ST0019,2026-01-25,False,20.78,5.43,106.58,113.13
F000002962,ST0019,2026-02-01,False,21.11,5.04,107.01,115.97
F000002963,ST0019,2026-02-08,False,19.48,5.74,106.25,115.88
F000002964,ST0019,2026-02-15,False,21.69,7.14,106.14,114.71
F000002965,ST0020,2023-02-26,True,20.48,7.13,100.29,99.17
F000002966,ST0020,2023-03-05,False,22.45,6.02,97.69,100.6
F000002967,ST0020,2023-03-12,False,22.85,3.47,98.44,99.94
F000002968,ST0020,2023-03-19,False,23.5,3.11,100.07,100.04
F000002969,ST0020,2023-03-26,False,23.57,8.32,99.81,99.54
F000002970,ST0020,2023-04-02,False,23.36,3.46,99.94,101.02
F000002971,ST0020,2023-04-09,False,24.96,5.01,100.59,101.0
F000002972,ST0020,2023-04-16,False,27.39,10.12,98.05,100.68
F000002973,ST0020,2023-04-23,False,26.34,7.02,101.86,100.62
F000002974,ST0020,2023-04-30,False,29.27,5.01,99.32,101.69
F000002975,ST0020,2023-05-07,False,28.07,6.49,99.63,101.15
F000002976,ST0020,2023-05-14,False,30.07,3.79,98.85,100.65
F000002977,ST0020,2023-05-21,False,29.99,3.06,101.23,102.6
F000002978,ST0020,2023-05-28,False,29.31,3.61,100.32,101.93
F000002979,ST0020,2023-06-04,False,29.44,3.6,101.51,101.57
F000002980,ST0020,2023-06-11,False,31.75,5.0,101.61,101.49
F000002981,ST0020,2023-06-18,False,30.84,3.6,101.59,102.42
F000002982,ST0020,2023-06-25,False,31.52,6.6,99.11,101.7
F000002983,ST0020,2023-07-02,False,33.09,4.95,99.1,101.73
F000002984,ST0020,2023-07-09,True,33.72,6.75,101.87,103.42
F000002985,ST0020,2023-07-16,False,33.1,8.65,101.84,102.57
F000002986,ST0020,2023-07-23,False,34.83,8.0,101.27,101.49
F000002987,ST0020,2023-07-30,False,30.46,11.67,99.9,102.95
F000002988,ST0020,2023-08-06,False,33.34,11.18,98.52,101.41
F000002989,ST0020,2023-08-13,False,32.44,11.96,103.42,101.51
F000002990,ST0020,2023-08-20,False,35.23,13.48,99.3,101.28
F000002991,ST0020,2023-08-27,False,31.89,12.9,101.03,103.02
F000002992,ST0020,2023-09-03,False,31.0,18.92,98.97,101.29
F000002993,ST0020,2023-09-10,False,30.2,15.26,102.13,102.86
F000002994,ST0020,2023-09-17,False,27.99,16.25,102.2,104.24
F000002995,ST0020,2023-09-24,False,31.4,15.58,101.79,101.8
F000002996,ST0020,2023-10-01,False,29.78,22.97,99.55,104.21
F000002997,ST0020,2023-10-08,False,29.29,16.8,104.02,103.48
F000002998,ST0020,2023-10-15,False,28.61,15.25,103.48,102.25
F000002999,ST0020,2023-10-22,False,25.98,15.38,103.67,102.39
F000003000,ST0020,2023-10-29,False,25.74,23.4,102.42,104.24
F000003001,ST0020,2023-11-05,False,27.08,13.41,100.49,104.29
F000003002,ST0020,2023-11-12,False,24.63,14.65,100.55,102.59
F000003003,ST0020,2023-11-19,False,21.81,15.25,101.17,102.62
F000003004,ST0020,2023-11-26,False,24.35,10.9,102.3,103.75
F000003005,ST0020,2023-12-03,False,23.63,11.67,101.15,103.87
F000003006,ST0020,2023-12-10,False,24.29,10.57,101.33,104.62
F000003007,ST0020,2023-12-17,False,20.42,11.7,102.21,104.0
F000003008,ST0020,2023-12-24,False,21.87,9.49,103.93,104.7
F000003009,ST0020,2023-12-31,False,18.99,3.95,100.59,102.41
F000003010,ST0020,2024-01-07,False,20.68,4.12,102.1,103.2
F000003011,ST0020,2024-01-14,False,21.63,7.47,101.86,105.63
F000003012,ST0020,2024-01-21,False,21.03,8.5,102.17,104.42
F000003013,ST0020,2024-01-28,False,21.27,6.02,100.53,104.44
F000003014,ST0020,2024-02-04,False,23.99,3.74,102.08,106.55
F000003015,ST0020,2024-02-11,False,22.35,3.47,101.64,103.86
F000003016,ST0020,2024-02-18,False,21.8,4.65,103.6,104.12
F000003017,ST0020,2024-02-25,False,22.57,3.72,102.55,104.54
F000003018,ST0020,2024-03-03,True,22.75,3.97,103.28,105.07
F000003019,ST0020,2024-03-10,False,20.23,3.08,102.86,104.9
F000003020,ST0020,2024-03-17,False,20.67,4.55,101.62,105.75
F000003021,ST0020,2024-03-24,False,25.84,3.27,102.33,104.76
F000003022,ST0020,2024-03-31,False,23.32,9.56,101.85,104.64
F000003023,ST0020,2024-04-07,True,25.79,7.21,103.59,106.07
F000003024,ST0020,2024-04-14,False,27.73,3.38,104.48,105.64
F000003025,ST0020,2024-04-21,False,25.68,6.0,103.16,106.22
F000003026,ST0020,2024-04-28,False,28.85,8.01,101.31,106.21
F000003027,ST0020,2024-05-05,False,29.93,3.33,103.1,105.85
F000003028,ST0020,2024-05-12,False,27.05,16.29,101.96,106.37
F000003029,ST0020,2024-05-19,False,29.76,3.45,100.63,107.66
F000003030,ST0020,2024-05-26,False,30.32,4.91,105.77,105.23
F000003031,ST0020,2024-06-02,False,28.22,4.33,102.34,106.27
F000003032,ST0020,2024-06-09,False,31.82,6.85,103.1,106.83
F000003033,ST0020,2024-06-16,False,29.2,6.86,104.03,107.63
F000003034,ST0020,2024-06-23,False,34.08,5.24,103.77,107.07
F000003035,ST0020,2024-06-30,False,32.91,6.02,103.87,107.17
F000003036,ST0020,2024-07-07,False,30.61,9.35,102.82,106.65
F000003037,ST0020,2024-07-14,False,35.28,6.47,102.97,105.74
F000003038,ST0020,2024-07-21,False,33.62,8.51,103.15,107.31
F000003039,ST0020,2024-07-28,False,31.79,13.77,102.17,107.86
F000003040,ST0020,2024-08-04,False,33.32,15.88,106.06,109.53
F000003041,ST0020,2024-08-11,False,32.16,11.45,102.6,108.91
F000003042,ST0020,2024-08-18,False,31.77,12.34,101.5,107.52
F000003043,ST0020,2024-08-25,False,30.65,16.38,104.73,107.08
F000003044,ST0020,2024-09-01,False,31.32,16.77,103.11,108.14
F000003045,ST0020,2024-09-08,False,33.62,19.42,105.09,107.76
F000003046,ST0020,2024-09-15,False,25.99,15.93,101.03,107.48
F000003047,ST0020,2024-09-22,False,30.88,19.33,101.6,109.43
F000003048,ST0020,2024-09-29,False,28.45,16.44,102.75,108.16
F000003049,ST0020,2024-10-06,False,27.31,19.75,103.13,108.32
F000003050,ST0020,2024-10-13,False,28.58,16.71,103.76,107.19
F000003051,ST0020,2024-10-20,False,26.82,16.62,104.57,108.16
F000003052,ST0020,2024-10-27,False,27.03,15.21,104.57,108.07
F000003053,ST0020,2024-11-03,False,24.51,19.13,103.21,108.26
F000003054,ST0020,2024-11-10,False,26.39,14.98,104.82,109.17
F000003055,ST0020,2024-11-17,False,28.39,16.22,104.87,108.48
F000003056,ST0020,2024-11-24,False,25.33,11.67,102.33,109.62
F000003057,ST0020,2024-12-01,False,20.88,12.06,104.1,107.73
F000003058,ST0020,2024-12-08,True,20.66,8.78,105.35,107.62
F000003059,ST0020,2024-12-15,False,21.7,12.82,102.71,110.15
F000003060,ST0020,2024-12-22,False,23.87,5.35,102.71,108.85
F000003061,ST0020,2024-12-29,False,18.71,5.31,103.68,109.06
F000003062,ST0020,2025-01-05,False,23.3,7.23,104.5,110.51
F000003063,ST0020,2025-01-12,False,20.25,3.28,105.23,109.88
F000003064,ST0020,2025-01-19,False,22.61,4.34,105.69,109.71
F000003065,ST0020,2025-01-26,True,19.99,8.57,105.94,107.89
F000003066,ST0020,2025-02-02,False,20.54,3.89,103.47,110.87
F000003067,ST0020,2025-02-09,False,21.93,6.2,102.23,110.65
F000003068,ST0020,2025-02-16,False,22.01,9.24,104.7,109.54
F000003069,ST0020,2025-02-23,False,22.13,3.65,104.49,109.9
F000003070,ST0020,2025-03-02,True,21.79,5.8,107.38,108.4
F000003071,ST0020,2025-03-09,False,22.16,8.06,103.9,110.64
F000003072,ST0020,2025-03-16,False,22.48,3.14,103.73,109.46
F000003073,ST0020,2025-03-23,False,23.92,3.46,104.51,111.26
F000003074,ST0020,2025-03-30,False,24.21,3.58,104.18,109.33
F000003075,ST0020,2025-04-06,False,26.03,3.93,103.66,110.18
F000003076,ST0020,2025-04-13,False,23.82,7.24,107.1,111.52
F000003077,ST0020,2025-04-20,False,25.85,4.43,104.24,110.9
F000003078,ST0020,2025-04-27,False,28.38,4.27,103.23,110.37
F000003079,ST0020,2025-05-04,True,29.27,4.83,107.24,110.69
F000003080,ST0020,2025-05-11,False,28.12,3.31,101.47,111.96
F000003081,ST0020,2025-05-18,False,27.66,5.28,103.23,110.34
F000003082,ST0020,2025-05-25,False,28.31,4.05,102.98,109.78
F000003083,ST0020,2025-06-01,False,34.26,7.36,104.12,111.91
F000003084,ST0020,2025-06-08,False,29.05,3.54,104.33,112.15
F000003085,ST0020,2025-06-15,False,34.95,3.53,104.89,111.38
F000003086,ST0020,2025-06-22,False,31.7,4.37,105.99,111.35
F000003087,ST0020,2025-06-29,False,31.0,10.48,105.75,111.62
F000003088,ST0020,2025-07-06,False,32.84,5.49,107.3,109.38
F000003089,ST0020,2025-07-13,True,32.14,6.48,107.0,113.61
F000003090,ST0020,2025-07-20,False,33.56,8.31,105.9,111.74
F000003091,ST0020,2025-07-27,False,32.2,8.89,104.09,110.93
F000003092,ST0020,2025-08-03,False,30.79,14.41,107.16,111.91
F000003093,ST0020,2025-08-10,True,33.69,11.85,106.57,113.2
F000003094,ST0020,2025-08-17,False,29.92,13.02,104.98,113.15
F000003095,ST0020,2025-08-24,False,31.7,15.01,105.71,111.79
F000003096,ST0020,2025-08-31,False,32.12,13.96,105.26,111.67
F000003097,ST0020,2025-09-07,False,30.13,18.79,102.82,111.42
F000003098,ST0020,2025-09-14,False,30.15,18.04,105.01,111.63
F000003099,ST0020,2025-09-21,False,27.78,16.71,103.82,111.62
F000003100,ST0020,2025-09-28,False,28.19,19.48,105.46,114.11
F000003101,ST0020,2025-10-05,False,30.6,14.97,104.57,111.61
F000003102,ST0020,2025-10-12,False,26.39,15.14,105.77,113.46
F000003103,ST0020,2025-10-19,False,28.1,14.99,107.01,113.91
F000003104,ST0020,2025-10-26,False,25.33,18.66,105.51,113.81
F000003105,ST0020,2025-11-02,False,27.72,14.93,106.21,112.87
F000003106,ST0020,2025-11-09,False,24.85,12.75,105.38,113.99
F000003107,ST0020,2025-11-16,False,22.81,12.19,108.0,113.99
F000003108,ST0020,2025-11-23,False,25.3,13.68,105.26,113.36
F000003109,ST0020,2025-11-30,False,25.38,14.11,106.23,113.69
F000003110,ST0020,2025-12-07,True,22.61,14.41,109.2,113.91
F000003111,ST0020,2025-12-14,True,20.66,6.72,106.87,114.08
F000003112,ST0020,2025-12-21,True,20.16,7.14,105.42,113.76
F000003113,ST0020,2025-12-28,False,21.22,5.43,107.51,114.53
F000003114,ST0020,2026-01-04,False,18.75,7.27,107.33,113.25
F000003115,ST0020,2026-01-11,True,19.54,4.11,106.43,114.26
F000003116,ST0020,2026-01-18,False,21.64,7.07,104.99,114.97
F000003117,ST0020,2026-01-25,False,21.11,7.52,107.04,116.05
F000003118,ST0020,2026-02-01,False,19.79,7.37,107.3,114.27
F000003119,ST0020,2026-02-08,False,20.68,5.15,107.71,116.16
F000003120,ST0020,2026-02-15,True,20.17,5.45,107.6,114.6
F000003121,ST0021,2023-02-26,True,21.89,6.76,99.21,101.64
F000003122,ST0021,2023-03-05,False,22.84,4.41,98.02,100.73
F000003123,ST0021,2023-03-12,False,20.52,5.24,99.44,100.24
F000003124,ST0021,2023-03-19,True,21.56,5.71,103.12,101.02
F000003125,ST0021,2023-03-26,False,25.38,4.29,99.8,100.24
F000003126,ST0021,2023-04-02,False,23.66,4.09,101.66,100.87
F000003127,ST0021,2023-04-09,False,24.37,6.44,100.73,101.55
F000003128,ST0021,2023-04-16,False,26.48,4.47,99.96,101.33
F000003129,ST0021,2023-04-23,False,26.4,4.55,101.31,101.72
F000003130,ST0021,2023-04-30,False,27.37,7.37,100.38,101.46
F000003131,ST0021,2023-05-07,False,29.32,3.9,100.08,100.58
F000003132,ST0021,2023-05-14,False,28.76,3.82,103.45,100.77
F000003133,ST0021,2023-05-21,False,29.62,5.32,101.04,100.1
F000003134,ST0021,2023-05-28,False,29.45,4.57,102.2,102.34
F000003135,ST0021,2023-06-04,False,31.2,6.46,100.26,101.54
F000003136,ST0021,2023-06-11,False,31.13,4.43,100.62,102.32
F000003137,ST0021,2023-06-18,False,28.99,10.18,102.54,101.82
F000003138,ST0021,2023-06-25,False,33.09,3.67,102.61,102.34
F000003139,ST0021,2023-07-02,False,32.57,4.66,102.63,100.54
F000003140,ST0021,2023-07-09,False,32.49,7.46,102.66,100.43
F000003141,ST0021,2023-07-16,False,33.36,12.9,101.23,100.94
F000003142,ST0021,2023-07-23,False,35.06,9.34,102.04,102.92
F000003143,ST0021,2023-07-30,False,33.51,9.07,101.45,101.18
F000003144,ST0021,2023-08-06,False,32.33,10.53,101.75,102.01
F000003145,ST0021,2023-08-13,False,29.7,11.1,102.69,102.3
F000003146,ST0021,2023-08-20,False,31.23,11.99,103.87,100.68
F000003147,ST0021,2023-08-27,False,30.95,14.42,101.64,103.15
F000003148,ST0021,2023-09-03,False,28.22,13.98,101.1,101.42
F000003149,ST0021,2023-09-10,False,30.12,14.61,100.93,103.43
F000003150,ST0021,2023-09-17,False,31.66,15.61,100.82,103.85
F000003151,ST0021,2023-09-24,True,31.44,15.69,103.31,103.21
F000003152,ST0021,2023-10-01,False,29.96,19.61,102.71,102.69
F000003153,ST0021,2023-10-08,False,30.27,19.28,102.63,102.17
F000003154,ST0021,2023-10-15,False,26.42,20.04,100.23,104.98
F000003155,ST0021,2023-10-22,False,27.46,20.52,102.17,103.5
F000003156,ST0021,2023-10-29,False,28.34,19.96,98.7,103.24
F000003157,ST0021,2023-11-05,False,28.18,16.63,101.5,103.15
F000003158,ST0021,2023-11-12,False,23.47,13.55,102.47,102.91
F000003159,ST0021,2023-11-19,False,23.37,12.72,101.48,102.13
F000003160,ST0021,2023-11-26,False,24.72,10.85,103.5,105.01
F000003161,ST0021,2023-12-03,True,22.74,9.17,104.09,103.69
F000003162,ST0021,2023-12-10,False,20.68,8.18,103.74,103.44
F000003163,ST0021,2023-12-17,True,21.05,6.78,104.95,103.55
F000003164,ST0021,2023-12-24,False,22.45,6.51,103.5,103.1
F000003165,ST0021,2023-12-31,False,22.41,8.1,103.4,104.25
F000003166,ST0021,2024-01-07,True,23.96,15.12,103.28,103.65
F000003167,ST0021,2024-01-14,False,19.15,3.97,102.41,105.7
F000003168,ST0021,2024-01-21,False,19.65,5.49,103.21,103.65
F000003169,ST0021,2024-01-28,False,24.47,7.61,101.97,105.27
F000003170,ST0021,2024-02-04,False,20.4,3.76,103.19,105.74
F000003171,ST0021,2024-02-11,False,18.32,5.67,102.56,104.25
F000003172,ST0021,2024-02-18,False,20.53,6.0,103.51,103.45
F000003173,ST0021,2024-02-25,False,20.98,6.77,102.57,106.86
F000003174,ST0021,2024-03-03,False,20.45,8.16,103.01,104.76
F000003175,ST0021,2024-03-10,False,20.84,4.2,102.06,105.46
